,userId,movieId
45560,301,733
14168,91,260
99743,610,3681
83316,527,4280
46951,307,1342
72321,466,6377
99622,610,1227
87934,567,72294
68943,448,1968
90571,590,480
4461,28,4881
77565,483,3510
83800,534,37830
86030,559,314
28084,194,2699
91400,593,260
28321,197,1201
87677,564,140711
72237,465,2176
76946,480,33880
59534,387,1954
28858,199,5502
86085,559,543
9019,62,86332
94491,599,34292
77808,483,59615
63387,414,3317
44670,298,2193
13853,89,88746
89751,580,56174
67269,434,31658
21351,140,3011
4852,30,1200
98327,606,27266
66207,426,597
67298,434,63082
79011,489,41285
23528,160,2657
78946,489,6615
51633,333,1272
75754,477,4022
80372,508,3396
11014,68,4720
7621,51,2802
85620,555,2367
59485,387,1391
74763,474,7150
99813,610,4246
80645,509,45722
81671,517,2000
12839,82,2948
33005,225,1974
27909,190,7451
53284,352,3273
18408,117,282
68370,443,106918
11978,73,107348
75303,475,59501
51419,332,1280
70401,448,137517
41987,287,799
30170,210,150596
55784,368,3301
36153,246,84944
14715,92,35836
72926,470,19
67124,434,741
19730,129,2628
57383,380,4444
71414,459,4022
60472,391,866
80522,509,5459
83438,530,161
90946,590,3527
72827,469,2968
80948,511,318
79187,490,54001
8292,57,1653
39508,274,1641
22399,152,61323
27418,186,2094
69861,448,77421
42306,288,1234
88953,573,86332
14851,94,356
55823,368,3706
76208,479,5197
6717,45,2687
54526,358,42728
17443,111,5816
49341,318,8190
67177,434,2028
12851,82,3717
3235,21,367
62150,412,909
99906,610,5444
100736,610,121231
65422,419,56174
13265,84,1073
22075,144,4306
8862,62,4963
86358,560,8665
2012,18,6787
2727,19,2372
27309,186,10
17692,111,88125
82345,522,56367
63635,414,4219
83669,534,2291
2859,19,3113
11182,68,8783
81759,517,4621
39964,274,5127
5983,42,788
95386,600,2012
34102,232,4718
40859,275,3578
1690,17,904
17235,110,2692
93726,599,3764
60127,387,8870
49190,318,3306
55185,366,2959
85590,555,2161
44918,298,6537
2983,20,158
99151,608,3355
28748,199,2278
25025,177,1036
45394,298,106918
91923,596,5618
57966,380,103253
76484,480,2174
69534,448,6564
11348,68,53953
86271,560,4306
96582,603,2064
99875,610,4993
68166,438,32031
90673,590,1212
59412,387,1215
98282,606,8529
5223,34,3717
16162,104,37729
82920,525,33679
47489,307,8368
30824,216,2918
20939,139,5464
57487,380,6250
36334,248,4306
36802,249,27801
39041,269,79
61213,401,3114
66782,431,466
63182,414,2606
79540,495,1580
53057,351,12
56735,377,4079
66909,432,3949
66770,430,6287
84333,541,22
21091,140,47
70880,453,466
55709,368,2571
64976,414,175569
84071,534,122892
21549,140,5481
45770,304,314
25242,177,3275
64394,414,31445
78652,489,1370
93672,599,3478
1555,15,122882
65736,423,1304
96475,603,1484
53339,352,41569
28090,195,25
14077,90,81
18747,119,162350
76024,478,104
93200,599,1701
22289,150,141
31595,219,788
92500,597,2420
19895,131,3949
46773,307,208
28346,198,36
61133,399,1262
92556,597,2791
99489,608,49284
49646,318,81910
58229,381,2100
54874,363,2706
71450,460,2571
313,4,215
83499,532,858
56088,371,592
54739,361,51662
37866,256,98809
8801,62,410
93201,599,1703
15917,103,91542
25531,177,44972
38832,266,2959
36321,247,142488
60336,390,1217
76657,480,4158
39497,274,1573
76551,480,2973
61366,404,172
25677,177,72737
96156,603,223
5075,33,457
21424,140,3978
57059,380,1347
24504,169,4995
30993,217,558
46564,305,120466
5952,42,468
18453,117,529
83487,532,111
20588,135,3948
64905,414,114662
69515,448,6348
25053,177,1220
87498,563,104906
6215,42,3257
18848,122,442
78263,486,165
61882,410,1079
4682,28,55721
7337,50,104283
6428,43,1356
84178,537,8533
41692,282,91529
55691,368,2455
72483,469,357
55034,365,68358
83478,531,2640
71020,453,2858
20174,132,5970
77563,483,3481
21533,140,5338
46129,305,3275
89788,581,109487
59864,387,4679
24606,170,277
62064,411,275
96192,603,356
39117,271,1909
73381,474,1091
7226,50,6773
3484,21,72641
65193,417,97938
10735,68,2294
77320,483,788
25362,177,6157
81329,514,4995
36845,249,43919
15895,103,84944
76026,478,337
44528,297,1610
54507,358,902
13368,85,53
61542,406,2005
35166,235,588
87093,562,296
73861,474,2664
7223,50,6663
64491,414,43871
32507,221,5382
17534,111,44840
59563,387,2082
94918,599,102125
2490,19,1219
55658,368,2167
76919,480,31696
4895,31,733
78534,489,420
12228,75,1376
86398,560,38095
17836,111,159093
69980,448,89840
41889,286,1193
4723,28,61323
44739,298,3578
10786,68,2657
59554,387,2021
23341,160,1092
42466,288,2040
92845,599,531
62363,414,160
41427,280,86882
12322,76,2959
51929,337,193
4700,28,59018
46352,305,60684
10338,67,2571
82601,524,1275
21977,144,47
53105,351,5952
95004,599,122926
21171,140,805
44747,298,3688
53869,356,902
46805,307,377
78837,489,3949
61949,410,3052
89094,577,1036
59689,387,2990
38625,265,2701
85015,552,2628
48690,314,780
73428,474,1223
21886,142,474
28805,199,3186
8843,62,3147
16323,105,3081
62360,414,157
67142,434,1206
61405,404,527
3287,21,2087
16251,105,923
65863,424,71668
74993,474,25850
73918,474,2915
48700,314,1356
11172,68,8529
36854,249,45186
12553,80,1921
11795,72,1962
34699,232,67788
13628,89,3315
51925,337,141
1884,18,1374
92485,597,2387
67953,438,5080
2723,19,2355
59367,387,1027
92947,599,898
99845,610,4721
34448,232,39446
51846,336,186
44281,294,2617
40168,274,8641
54050,356,8874
27259,184,193587
53849,356,318
7150,50,1230
87948,567,81847
30242,211,56367
85434,555,1213
85081,552,3977
19186,124,318
79236,491,586
38789,266,2167
67209,434,3471
71813,462,5932
49926,321,153
55036,365,68954
19107,122,117529
30037,209,96079
13267,84,1079
10355,67,60069
94084,599,5903
4737,28,63113
43398,290,2770
90396,587,3244
6486,45,50
98814,608,780
16168,104,46578
16863,105,134184
84994,552,2116
22271,149,2012
20338,135,21
37643,254,8784
33560,227,318
21577,140,6218
13332,84,1271
81483,515,527
48332,313,1258
56787,377,80748
59404,387,1206
1169,10,8969
29198,200,27831
10904,68,3593
70811,452,3753
72293,466,3717
51154,330,4306
17793,111,128975
32713,222,5225
9264,63,3435
27941,191,94
96015,602,231
83152,526,63876
80672,509,53993
22834,156,1284
19910,131,48516
21761,141,3752
62688,414,1079
59215,386,457
53005,349,509
36694,249,5419
93689,599,3566
21938,143,40581
66224,426,4025
27501,186,4232
94600,599,51024
19118,122,139385
22698,156,68
34424,232,35957
87247,562,6539
79641,495,30810
12439,78,1240
51706,334,2628
61513,405,48394
19788,129,6934
52178,339,8957
68208,438,46976
20676,136,296
81788,517,6942
12913,82,6249
39454,274,1293
63251,414,2861
100361,610,65514
29734,202,3362
40536,274,74789
66965,432,7265
65878,424,107348
34408,232,33836
97101,604,292
72274,465,3701
45435,298,122920
5280,35,185
79007,489,39435
37502,252,164179
43439,290,3361
6417,43,648
86406,560,44191
53108,351,6016
30041,209,185029
23622,160,3996
13304,84,1207
20044,132,1784
24374,169,934
68791,448,1019
22741,156,764
57316,380,3676
48656,314,485
42453,288,2011
45646,302,21
95264,600,1057
19699,129,733
64386,414,30822
22435,153,527
55030,365,65088
70374,448,134130
5645,40,514
13550,89,11
91131,590,8529
26264,182,1204
77257,483,236
293,3,6238
98694,608,150
87000,561,79139
94115,599,6204
99530,609,1056
75992,477,63131
97947,606,4008
95660,600,4643
1147,10,5957
14175,91,316
8050,57,107
7801,52,5010
87866,567,7153
60259,387,59615
65426,419,60756
4486,28,5945
266,3,849
51878,336,3114
47781,308,6539
85683,555,2572
68022,438,6157
82783,525,3969
42657,288,2792
20562,135,3255
71599,462,1036
22744,156,838
33342,226,4015
81903,517,96520
60496,391,1089
44522,297,1488
47906,309,6452
40484,274,63113
40529,274,73268
4168,27,2985
36635,249,4015
28482,198,2575
19034,122,66097
71921,462,69757
74913,474,8493
48318,313,1208
3627,21,122922
34242,232,6958
7782,52,260
15793,103,6539
50512,326,4967
21726,141,1527
49355,318,8958
48238,312,5956
70895,453,778
74459,474,5512
40457,274,60040
15837,103,55247
26708,182,3948
95594,600,3524
65136,416,46976
51866,336,2028
95918,601,48516
46994,307,1717
98801,608,673
48433,313,2366
47760,308,2028
56823,378,54286
11754,71,1004
54522,358,8533
76489,480,2273
97655,606,1680
56308,372,1258
38156,261,4085
37738,256,442
74591,474,6339
79622,495,6942
28193,195,2571
9457,64,207
54873,363,2571
89387,580,1080
27092,183,1387
64261,414,7263
149,1,2353
48979,317,115149
83537,533,1200
79608,495,5810
6939,47,1259
47380,307,6040
35927,244,2791
61006,395,527
97986,606,4361
18902,122,2011
55113,365,106782
44288,294,2699
53171,351,85342
67246,434,6016
56050,370,2997
43352,290,1967
5350,36,5093
81829,517,47629
45846,304,1247
94391,599,26700
94353,599,26142
61326,403,1261
88888,573,41569
85572,555,2100
31790,219,3996
71009,453,2694
96627,603,2291
89695,580,26819
57665,380,34162
75611,477,1953
43167,288,69122
39525,274,1729
28210,195,2880
69196,448,3448
13939,89,121469
8706,59,2571
35748,241,39869
90158,586,60069
13873,89,95543
94577,599,47099
51405,332,1206
88867,573,8636
57006,380,1035
70717,452,1610
36128,246,63113
54938,365,3578
56525,375,3256
98908,608,1499
34700,232,68135
39921,274,4700
82006,520,858
71637,462,1259
63850,414,5051
22140,146,3991
78461,488,7153
2978,20,8
78760,489,2683
79203,490,69757
14424,91,2395
47602,307,46976
5762,41,6763
1187,10,56367
63616,414,4126
33325,226,3668
69715,448,48516
75462,477,377
50803,328,2997
64575,414,49280
83845,534,57504
93400,599,2398
42002,287,1405
60792,392,707
93297,599,2072
8160,57,912
11176,68,8636
33075,226,216
70621,451,474
29391,202,110
3776,22,69757
89965,584,435
73630,474,1953
95388,600,2014
40203,274,26736
30865,216,3897
40658,275,1171
13990,89,136834
31252,217,2105
6466,44,1120
76552,480,2985
78066,484,2762
49153,318,2542
338,4,588
87708,565,457
75811,477,5618
60778,391,5319
23179,159,6942
10790,68,2688
6821,45,4958
66148,425,6942
70969,453,2000
49435,318,46976
68496,446,16
97425,606,321
14444,91,2625
86975,561,61024
25508,177,37729
61127,399,589
32082,220,648
35060,234,2643
64431,414,34534
49480,318,55442
68005,438,5881
31048,217,1007
14621,91,5669
70406,448,138546
95094,599,178129
24105,167,1215
98518,607,695
68915,448,1682
94570,599,46367
12361,76,55820
46066,305,1676
93776,599,3994
83665,534,2161
33263,226,2502
48084,312,1272
56440,373,471
8008,56,292
55040,365,71535
90369,587,2436
74062,474,3418
68763,448,688
75278,475,31658
35857,244,110
5385,38,110
72386,466,87232
43424,290,3104
80695,509,62644
53341,352,44191
1244,10,106489
71783,462,4427
71846,462,7387
100397,610,71135
88549,572,858
89689,580,8950
77790,483,54503
55411,368,132
37508,253,29
66018,425,1676
72547,469,1079
4725,28,61352
73492,474,1343
37936,258,70286
93983,599,5049
24243,168,913
96098,602,805
36819,249,33794
20822,137,2762
34323,232,8874
100411,610,72011
81009,512,161
62549,414,585
90917,590,3253
13983,89,135887
52994,349,349
65190,417,81845
93665,599,3450
43572,292,1499
93269,599,1968
9108,62,122920
353,4,910
48992,318,72
67236,434,5299
93699,599,3668
28937,200,19
99585,610,849
10369,68,17
15214,98,74458
68964,448,2046
60690,391,3089
46194,305,6016
73705,474,2124
8935,62,45722
72526,469,910
71007,453,2686
38216,262,367
84974,552,1222
90326,587,1372
94358,599,26195
64506,414,44788
83079,525,116823
27133,184,5995
58946,384,3527
38120,260,8645
50745,328,1278
5622,40,339
65749,424,111
43148,288,54997
56570,376,1101
66032,425,1923
27891,190,5816
22663,155,2384
18489,117,765
57484,380,6218
49379,318,30810
37506,252,166643
54297,357,2020
42121,288,17
20071,132,2571
28133,195,1210
3168,20,4848
72730,469,2204
62237,412,2935
72180,465,457
19783,129,6537
3663,22,216
33644,227,134853
36875,249,48385
79313,492,74
11237,68,33615
51561,332,8983
83915,534,76293
81976,519,72998
59759,387,3578
89408,580,1214
64759,414,68954
34490,232,44399
17970,113,25
82162,520,66934
50350,325,2490
1921,18,2268
19847,130,590
70576,450,1673
20365,135,393
58613,382,1587
82533,524,464
9677,64,2640
13301,84,1198
4045,26,208
31663,219,1747
11123,68,6870
79993,501,2
22005,144,520
87953,567,86059
33621,227,81845
30923,217,216
1116,9,5988
93731,599,3791
25217,177,2858
22203,148,98243
52410,341,380
57820,380,68157
31074,217,1127
12016,73,151739
70968,453,1923
78301,486,733
39541,274,1911
4350,28,2353
94804,599,85796
1740,17,3681
53934,356,2572
58625,382,2078
54995,365,27706
60682,391,3006
86641,561,924
36808,249,31696
96324,603,1057
232,2,318
77847,483,76251
12248,75,5008
38913,268,365
82262,522,1617
27847,189,3578
72128,464,5995
95245,600,943
40842,275,3362
47177,307,3280
411,4,1883
48,1,954
92816,599,460
8405,57,2723
10828,68,2949
96587,603,2073
84076,534,130450
58789,382,78499
46734,307,2
96376,603,1208
1798,18,329
73946,474,3011
48666,314,553
100821,610,160527
6753,45,3175
96689,603,2571
87028,561,95167
98339,606,30749
55935,369,2706
52172,339,8464
96304,603,933
83609,534,593
73410,474,1200
30913,217,164
68973,448,2090
3066,20,2394
39261,274,111
65312,419,356
15309,100,95
40477,274,62081
23548,160,2840
17121,109,249
6175,42,2805
5625,40,351
87944,567,79091
39794,274,3593
29883,204,55820
33610,227,58559
6690,45,2268
75688,477,2746
60406,391,6
42186,288,575
14861,94,435
90216,586,118696
59775,387,3698
36476,249,1457
95852,600,53322
47995,311,852
72441,468,317
61381,404,296
31687,219,2082
55139,365,120466
46237,305,8641
74287,474,4448
35534,239,34048
94408,599,26871
67866,438,3978
11632,69,1193
24773,174,10
18297,116,1193
48255,313,188
17942,112,778
35435,239,2763
86033,559,318
73589,474,1779
20666,136,266
81292,514,3552
61044,396,2329
89444,580,1617
66876,432,2278
89071,577,480
65541,420,6870
45736,304,32
98698,608,163
48434,313,2376
60759,391,4967
54293,357,1997
35707,240,1367
77878,483,89305
50610,326,105844
4759,28,70336
11916,73,69278
69300,448,4128
95724,600,6242
51053,330,1225
43606,292,2355
46694,306,115664
85464,555,1333
45953,305,145
56314,372,1275
50938,329,1252
80935,510,7028
27808,188,1091
10386,68,110
81929,517,165489
31387,217,2815
4626,28,44761
96076,602,529
54098,356,55280
49825,318,142456
29270,201,16
66352,427,5785
17380,111,3979
3948,24,4027
71000,453,2580
43676,292,3635
68074,438,7004
43996,294,325
29126,200,4979
9624,64,2003
82714,525,2005
75863,477,7143
97185,605,1210
54431,357,7669
42794,288,3527
51819,335,589
35020,234,2081
77657,483,5989
13778,89,59784
70632,451,762
91843,596,2424
95320,600,1342
78271,486,292
26627,182,3429
56243,372,904
35729,241,3252
92680,599,147
47097,307,2501
12483,79,1127
36273,247,48780
23609,160,3825
36030,246,3079
68597,447,292
72541,469,1036
97590,606,1271
45671,302,786
45970,305,377
15600,103,527
82311,522,6187
54313,357,2248
89300,579,2724
81412,514,81562
85685,555,2597
69433,448,5250
39211,273,509
53923,356,2144
93917,599,4676
55450,368,426
98353,606,31973
84776,549,58559
54978,365,6502
80802,509,101962
28873,199,6378
42595,288,2458
100171,610,42632
35981,246,357
24459,169,3552
92348,597,1392
67203,434,2959
48266,313,367
17389,111,4068
1885,18,1375
85463,555,1332
36522,249,2006
23295,160,592
15344,100,919
51890,336,36529
60044,387,7209
59270,387,300
1994,18,5903
80401,509,661
94922,599,102749
87739,566,235
91607,594,2175
54689,361,2706
43936,292,166528
2646,19,2016
16347,105,3717
67439,436,527
39002,268,2571
10657,68,1801
74217,474,4084
74090,474,3504
19749,129,3948
41186,279,88129
62217,412,2628
50091,323,50
77501,483,2640
7969,55,1947
89002,575,2436
92843,599,528
26873,182,5218
53301,352,3793
15494,101,3174
80850,510,317
68724,448,457
5635,40,421
26620,182,3328
74212,474,4067
35340,239,587
94494,599,34338
39734,274,3034
46641,306,45668
28078,194,1380
27515,186,4896
81442,514,135216
70784,452,2947
86548,560,109313
22873,156,1783
61235,401,37729
1754,17,7153
40876,275,3948
7734,51,6807
52848,346,7115
68644,447,553
74191,474,4012
23205,159,78499
66991,432,45447
20266,133,32
60566,391,1408
81548,517,356
29939,206,17
44040,294,520
3304,21,2671
61383,404,316
50913,328,111781
9587,64,1485
77104,482,442
48886,317,6870
75238,475,3793
34637,232,58156
27704,187,6890
13634,89,3606
30983,217,516
28889,199,7445
99546,610,159
7358,50,122882
44168,294,1784
88946,573,72998
93572,599,3068
74502,474,5816
3322,21,2990
25259,177,3591
69979,448,89745
26105,182,36
19498,125,122922
21706,141,367
4876,30,115617
29659,202,2533
15326,100,497
63159,414,2501
82105,520,4306
96465,603,1415
49848,318,168612
51775,334,48394
50019,322,1610
60942,394,150
76909,480,27882
22907,156,2130
94223,599,7019
57781,380,56801
93179,599,1635
91524,594,316
4004,24,111759
28954,200,357
26422,182,2010
16190,104,68954
54894,364,780
43067,288,8984
54700,361,4148
51939,337,494
82082,520,3000
95143,600,247
61111,398,48516
66962,432,7160
18421,117,344
3025,20,1333
48408,313,2046
18364,117,39
90387,587,2874
1246,10,106782
13590,89,1278
79530,495,1259
52561,343,6016
7346,50,109487
37465,251,5971
59461,387,1288
7273,50,46578
83542,533,1387
4656,28,51935
32003,219,52722
49974,322,1
72374,466,69844
35501,239,6378
91277,591,2908
66058,425,2571
93394,599,2383
72327,466,7153
3707,22,5464
21028,139,59784
22684,156,1
51829,335,2001
62947,414,1947
84472,542,4446
38452,264,253
74450,474,5455
87382,563,6958
57524,380,6807
53405,352,74789
35471,239,4306
36038,246,4011
39403,274,1032
46357,305,62081
14411,91,2160
52083,339,2288
77396,483,1566
6487,45,62
81640,517,1302
74555,474,6201
44274,294,2496
20034,132,1562
39606,274,2170
17838,111,159441
99968,610,6539
62635,414,912
31590,219,736
9450,64,153
14813,93,2822
76638,480,3988
6603,45,1285
72090,464,1704
72149,464,58025
92341,597,1344
28558,198,4979
96355,603,1173
17531,111,42725
47186,307,3478
61020,395,1025
6820,45,4929
52610,344,3082
58155,381,788
71767,462,3793
52635,344,7099
67407,436,380
94293,599,8012
81004,512,50
86911,561,8644
32772,222,60950
1940,18,2762
43571,292,1396
31077,217,1136
23853,165,5881
13461,86,58293
80174,504,377
40271,274,36519
61598,408,2273
57879,380,83803
7683,51,4238
1208,10,72407
22033,144,1214
34493,232,44731
58584,382,442
87080,561,139385
87315,562,99007
16783,105,101962
725,6,356
80243,504,6711
69018,448,2378
14483,91,2990
59578,387,2159
54626,360,1485
77941,483,108932
17177,109,535
35959,245,2289
70060,448,96079
20680,136,317
57630,380,30707
75343,475,122882
51980,338,5445
34340,232,8972
77590,483,4016
62085,411,356
21912,143,4447
94680,599,61132
12574,80,4776
33707,229,367
46364,305,63082
76729,480,5080
55892,369,1093
73676,474,2072
670,6,256
58265,381,2762
73903,474,2826
12371,76,68157
89261,579,838
87560,564,7173
32842,223,47
48173,312,3175
10892,68,3489
72480,469,318
24011,166,8464
36918,249,54286
12185,74,55290
50001,322,1035
36741,249,6615
15609,103,608
63008,414,2093
88889,573,42723
69381,448,4679
74097,474,3524
52936,348,858
84910,551,112175
52914,347,500
80639,509,44193
22235,149,737
75309,475,68791
90703,590,1283
49911,320,42718
55216,367,304
89441,580,1584
60779,391,5325
67596,438,110
22680,155,3618
26590,182,3150
53761,354,6188
26432,182,2076
56557,376,587
94419,599,27155
93757,599,3915
24615,170,355
18755,120,141
34916,234,65
99589,610,909
68452,445,4022
4741,28,64575
57995,380,111364
66823,432,500
93695,599,3617
88980,574,161
76047,479,31
78889,489,5014
63692,414,4388
26381,182,1729
64045,414,5951
51253,331,6539
59561,387,2076
54677,361,1587
71987,462,164917
78513,489,307
100825,610,161634
53088,351,4023
33096,226,413
56345,372,1429
3818,23,1212
9115,62,135143
88735,573,1210
91384,592,593
39303,274,367
16570,105,34048
100395,610,70994
17290,111,1036
37617,254,4306
66375,428,165
35983,246,410
64970,414,171763
66069,425,2722
3626,21,122904
40541,274,76175
51260,331,7143
48110,312,1644
51886,336,7153
65750,424,141
95399,600,2060
32516,221,6538
8922,62,33794
12415,78,150
69737,448,52975
17016,108,848
52877,346,44555
39516,274,1690
74945,474,8771
65363,419,3578
34095,232,4446
13248,84,951
81904,517,97194
16885,105,147196
78093,484,3809
46209,305,6879
5955,42,490
33813,230,2915
28136,195,1222
76720,480,4993
93543,599,2952
23600,160,3698
18208,115,2027
64804,414,80463
39598,274,2137
33218,226,1982
73526,474,1416
31795,219,4052
91033,590,4954
70878,453,434
34987,234,1378
9788,64,4380
46567,305,122886
22716,156,376
55197,366,8961
94134,599,6365
3618,21,119145
14555,91,4007
73452,474,1256
76175,479,3889
32753,222,34162
8152,57,880
72038,464,32
8120,57,595
22734,156,597
68197,438,43708
9062,62,106487
32560,221,25841
24511,169,5222
2239,18,122920
49493,318,57669
6668,45,2028
58849,382,135532
38363,263,2953
20774,137,1203
95081,599,172215
54757,362,407
43126,288,45668
55172,365,158872
13196,84,580
28110,195,527
56587,376,1262
59748,387,3489
56862,379,364
13050,83,40278
74767,474,7158
48294,313,919
36059,246,5902
27932,191,34
39302,274,364
76467,480,2003
11104,68,6502
77015,480,44761
47552,307,34326
67235,434,5225
83451,530,457
80731,509,74508
51288,331,34048
56053,370,3977
20769,137,1193
38049,260,3052
36767,249,7438
100341,610,61289
67503,437,260
6269,42,4022
31075,217,1129
38686,266,288
77562,483,3479
19648,127,68954
56383,373,150
83227,527,1374
65452,420,1
33082,226,282
52031,339,648
68523,446,253
74428,474,5349
60450,391,492
35319,239,292
14140,91,92
15193,98,52975
2290,19,65
40014,274,5872
16438,105,5816
39045,269,648
44524,297,1556
45429,298,120466
39963,274,5110
27760,187,32587
59211,386,383
62712,414,1172
17410,111,4649
84981,552,1610
43037,288,7367
7849,52,52973
45464,298,140110
35581,240,2
72471,469,196
49448,318,49347
37189,249,94777
72777,469,2550
95149,600,262
82239,522,1197
100099,610,27604
14595,91,4909
31521,218,6934
45163,298,61132
45356,298,97921
50233,325,514
4508,28,6807
44987,298,8784
38983,268,2109
64271,414,7324
67247,434,6333
84117,535,2805
40294,274,41569
93799,599,4047
82962,525,54001
26586,182,3114
100076,610,26391
58021,380,122916
22550,153,88810
88685,573,150
58945,384,3471
9690,64,2761
73897,474,2796
5186,33,2943
38969,268,1840
1575,16,296
49757,318,106487
46468,305,90249
29236,200,49530
76338,480,802
5110,33,1213
48372,313,1610
72184,465,593
57695,380,40851
85601,555,2260
96315,603,994
6028,42,1374
25696,177,79091
77301,483,588
25901,179,165
18038,113,1600
64178,414,6670
87697,565,231
71460,460,3968
74675,474,6870
91206,590,55765
88153,567,166528
85256,554,1951
11256,68,40629
7904,52,122886
78538,489,435
40995,276,370
49898,320,1013
7241,50,8253
87879,567,26171
6963,47,3969
98605,607,2617
44429,295,6016
34014,232,2617
75417,476,590
10462,68,539
87246,562,6502
13677,89,6218
70932,453,1552
82758,525,3033
67605,438,168
80987,511,107406
72838,469,3032
82997,525,69122
77659,483,6283
47439,307,6872
78044,484,2137
36403,249,367
53382,352,63072
73229,474,535
44453,296,31364
92319,597,1252
76330,480,708
29432,202,537
99738,610,3617
74232,474,4160
84374,541,415
87585,564,55245
42165,288,377
12515,79,2427
48333,313,1261
35850,243,589
6993,47,33166
49961,321,539
9543,64,1183
33920,232,480
75178,474,51884
94641,599,55232
68097,438,7375
39867,274,4105
57424,380,5152
79498,494,3578
67826,438,3354
34735,232,72129
53018,350,7
27913,190,8622
99321,608,5308
58098,381,19
78625,489,1201
27085,183,1220
9674,64,2581
2892,19,3387
74888,474,8341
96210,603,446
29502,202,1204
30046,210,485
73370,474,1077
91844,596,2428
20295,133,589
80168,504,1
14046,89,167854
87497,563,104863
22227,149,379
73385,474,1099
54674,361,1485
56288,372,1206
38009,260,1230
2048,18,26614
78728,489,2245
22833,156,1282
359,4,937
21817,141,40815
77134,482,1602
46861,307,736
60034,387,7091
27336,186,788
70830,452,4370
49511,318,60756
98589,607,2115
97015,603,4711
59527,387,1921
50364,325,2912
80210,504,4306
21176,140,858
93680,599,3505
37347,249,122912
5668,41,541
76045,478,34048
40824,275,3114
72045,464,266
34247,232,7143
95705,600,5618
85800,555,3534
78571,489,762
15791,103,6440
53337,352,40815
78329,487,5445
77899,483,95167
54108,356,58998
81353,514,6746
12264,76,1
81300,514,3766
57337,380,3916
29621,202,2194
9851,64,6287
85079,552,3948
89647,580,6989
83865,534,61160
10199,66,3262
23060,156,6509
81855,517,63082
64956,414,163645
28852,199,5378
42125,288,43
31824,219,4887
52398,340,454
88426,571,1270
42685,288,2946
60025,387,7004
75540,477,1207
63728,414,4577
87981,567,94959
47454,307,7154
45511,300,4973
97312,605,45668
51756,334,8957
6804,45,4022
67694,438,1370
68980,448,2111
69977,448,89470
21023,139,58025
10206,66,3526
63402,414,3394
40742,275,1945
96530,603,1759
84063,534,116668
4539,28,8132
62051,411,236
56778,377,35836
65609,421,1247
33522,226,46335
34303,232,8641
84870,551,45499
65786,424,1704
48893,317,8665
35785,242,32
33557,227,215
16648,105,59369
32303,221,913
40637,275,920
20868,138,616
10932,68,3825
26498,182,2571
99710,610,3147
26404,182,1912
98901,608,1431
85905,557,260
50217,325,235
92578,597,2950
31510,218,1517
5135,33,1643
55512,368,1061
39472,274,1393
60403,390,64957
97643,606,1614
91221,590,61323
63146,414,2469
1036,8,141
71539,461,74458
76096,479,1394
659,6,236
43814,292,67197
47321,307,5265
57303,380,3551
18324,116,2080
20203,132,7320
89912,584,60
68506,446,95
53197,351,92422
64581,414,49793
53199,352,50
56809,378,4226
70506,448,161918
52007,338,190219
17896,111,181139
77793,483,56152
53426,352,91500
17327,111,2174
35001,234,1587
89060,577,260
50661,327,4388
61836,409,3835
92488,597,2402
88061,567,114627
77598,483,4246
99399,608,6874
86916,561,8874
7501,51,1249
43660,292,3421
55776,368,3249
37178,249,93363
94826,599,88235
61922,410,2150
70781,452,2871
3177,20,5013
40110,274,7153
94956,599,111360
5452,38,597
17994,113,779
73408,474,1198
9069,62,108729
61069,397,6993
58936,384,2763
6096,42,2081
76555,480,3000
97677,606,1913
47014,307,1991
9740,64,3510
92051,596,87304
76537,480,2788
55922,369,2011
90220,586,122890
87970,567,91079
3632,21,134368
36785,249,8784
42396,288,1620
57965,380,103249
37983,260,235
65860,424,66097
48466,313,2746
67562,437,1213
37543,253,26366
8965,62,56174
94055,599,5577
55315,367,3325
6967,47,4487
83143,526,30707
10478,68,594
9802,64,4896
153,1,2395
55146,365,132888
29422,202,469
85555,555,2001
91264,591,2706
86949,561,49272
79379,492,836
57162,380,2124
79781,496,8865
38400,263,5507
51495,332,3301
62891,414,1690
68125,438,8784
21797,141,6863
75182,474,52975
21497,140,4896
28645,199,1091
55683,368,2403
46698,306,122884
49304,318,6787
52816,346,4422
68255,440,1748
8402,57,2706
35486,239,5378
32580,221,31658
9687,64,2722
92989,599,1073
59607,387,2360
41530,282,1953
45280,298,84772
93271,599,1991
4165,27,2886
30637,215,1089
39238,274,22
14602,91,5165
80755,509,84954
33446,226,6711
9701,64,2918
40907,275,4361
12423,78,377
90486,589,246
23404,160,1586
74659,474,6777
81562,517,509
39841,274,3949
40584,275,101
82587,524,1214
19303,125,5956
24030,166,41569
14558,91,4084
48859,317,3578
15736,103,3174
63460,414,3615
92237,597,785
21070,139,96079
8609,58,588
89078,577,608
49529,318,64034
40094,274,6880
27511,186,4713
33999,232,2096
97632,606,1527
38533,265,592
35458,239,3623
43379,290,2396
8125,57,648
96667,603,2470
25039,177,1175
63752,414,4663
87924,567,68319
82191,521,648
19007,122,51255
49154,318,2571
44083,294,998
61062,397,2371
74426,474,5329
78155,484,7325
70765,452,2628
20482,135,1968
3350,21,4446
96838,603,3169
83829,534,53121
17515,111,33679
21301,140,2278
46696,306,119141
63525,414,3844
50297,325,1608
61752,409,1242
45542,301,296
20164,132,5620
57573,380,7981
14376,91,1909
78582,489,899
98527,607,920
27367,186,1204
82909,525,27611
