,rating
7374,2.5
83754,4.0
11904,4.0
21159,4.0
99863,2.5
60795,4.0
56555,5.0
46104,4.5
91143,2.5
62993,4.0
64406,3.5
55155,3.5
49610,4.0
47774,3.5
39660,4.0
50367,4.0
43403,4.0
78210,4.0
79045,3.0
75051,4.0
22614,5.0
19460,4.0
79043,2.5
65385,4.0
97414,3.0
64852,2.0
5036,3.0
68713,4.0
89560,4.0
61179,5.0
42162,3.0
88249,3.0
15498,4.0
99404,4.0
5044,4.0
99350,3.0
70322,1.5
95955,4.0
100431,3.0
18223,4.0
8036,3.0
91972,3.5
49914,3.5
52182,5.0
73484,3.5
67690,4.0
2139,3.5
68567,5.0
7551,3.0
24463,4.0
23233,3.0
62863,3.0
61048,4.0
30850,5.0
93090,2.5
23065,4.5
11012,2.0
9915,3.5
51553,3.5
45365,1.5
87470,3.5
15091,2.0
94958,1.0
89914,5.0
5332,3.0
52107,5.0
19767,4.0
45683,1.0
24606,3.0
91608,5.0
328,2.0
49346,4.5
59377,4.5
7414,3.0
75246,5.0
70141,2.5
73211,4.0
46516,2.5
29236,4.0
42229,4.5
52775,3.5
88112,3.0
84054,4.5
8187,2.0
53069,3.5
12240,1.0
73398,3.5
25971,4.0
14461,3.5
4782,5.0
5285,3.0
36454,5.0
49166,3.5
24287,5.0
95133,1.0
12187,5.0
49837,3.5
71636,2.5
41112,4.0
29379,4.0
90290,3.0
74961,3.0
89993,5.0
8786,4.5
36264,3.0
52833,4.5
11919,4.0
75998,4.5
84280,4.5
63692,2.0
23461,3.0
57956,3.0
39286,3.0
29593,4.0
24266,5.0
75318,5.0
5977,4.0
29154,3.5
35377,3.5
69014,3.0
48470,3.0
5919,2.0
51285,2.5
10555,3.5
36314,2.0
82684,3.5
27648,3.5
9744,4.0
62184,4.0
42236,3.5
13646,3.0
54359,3.0
89484,3.5
85626,4.0
76704,4.5
19375,4.5
81750,1.0
68380,5.0
79799,3.0
58008,3.0
47261,3.0
4456,2.0
94729,3.0
51223,3.0
24657,3.0
38147,4.0
88192,4.5
79734,4.5
95700,3.0
29523,5.0
69324,4.5
61618,4.5
56881,5.0
21087,4.0
2811,2.0
32846,4.5
9642,4.0
88537,4.0
56645,3.5
59945,4.0
96444,4.0
64590,2.5
93279,3.0
33954,2.5
66474,2.0
26151,4.5
92489,5.0
77004,2.5
39896,3.5
59018,3.0
76172,3.0
62514,4.0
81786,1.0
42636,3.5
80502,3.0
21134,4.0
72862,3.0
25330,3.5
59522,3.0
661,3.0
59723,3.0
25201,2.5
75218,5.0
10338,4.5
25654,4.0
100553,5.0
52239,4.5
45601,4.0
48889,5.0
4074,3.0
36811,3.0
2262,3.5
22372,5.0
38452,4.0
74714,3.0
4162,4.0
20343,4.0
47010,4.0
34578,3.5
32907,4.0
36065,5.0
247,4.5
37559,2.0
64596,3.0
52021,4.0
22001,4.5
28050,5.0
24687,4.0
71613,3.5
3875,4.0
61054,4.0
14195,3.0
20907,1.5
15785,2.5
57293,3.0
47911,4.0
1136,3.0
35795,3.0
59426,5.0
42000,0.5
1865,4.5
17840,3.5
20301,3.0
53213,4.0
21645,3.5
84962,3.5
35815,3.0
72418,2.0
4952,4.0
1777,2.5
45931,4.0
81177,3.5
26496,4.5
39099,4.0
91521,4.5
1386,3.0
42127,2.0
8676,5.0
50851,3.5
48199,4.0
21835,5.0
74264,4.5
59653,4.5
58339,5.0
75362,3.0
5419,2.0
10653,3.0
33274,3.5
40230,3.5
35690,4.0
70766,4.0
60704,2.0
31804,3.0
1335,5.0
71922,3.5
69639,1.5
80342,3.0
30777,4.0
29056,4.5
7209,4.0
87735,4.0
71110,1.0
51404,4.5
63665,5.0
83876,4.5
101,3.0
45535,1.5
61294,4.0
84608,5.0
71728,4.5
2131,3.5
22236,4.0
97527,4.5
61075,3.5
18594,4.0
66094,4.5
69832,1.5
19586,3.0
56390,1.0
19797,4.0
50220,5.0
24982,5.0
18856,5.0
35624,3.0
48449,3.0
60011,3.5
54886,4.0
15695,4.0
93178,3.0
84983,1.5
35587,5.0
66531,4.5
26782,2.5
99994,3.5
72134,3.0
46217,5.0
15034,4.0
77087,3.0
84580,5.0
54570,4.5
35959,3.0
4480,2.5
51887,4.0
50663,5.0
45952,5.0
12401,4.0
97207,3.0
63648,2.0
43639,4.0
94370,3.0
37659,4.5
48122,4.0
62341,4.0
30270,3.0
37413,4.0
37929,5.0
20415,3.0
26476,3.0
3508,3.0
94095,2.0
37685,5.0
25105,3.5
39837,3.5
32784,2.5
16731,5.0
45363,1.5
89284,2.0
88120,1.5
68748,3.0
72130,4.0
77837,4.5
18387,2.0
29698,4.0
80535,2.0
64130,3.0
5411,3.0
98906,3.0
32559,4.0
19835,3.0
60223,4.5
4562,2.0
19025,4.5
61528,4.0
15407,4.5
35016,5.0
27382,4.0
9649,3.0
54088,4.5
68027,3.5
8015,3.0
53512,3.0
86507,3.0
47999,1.5
64269,2.0
24731,3.0
78448,5.0
49229,3.0
18343,3.5
575,5.0
31763,2.5
63792,3.0
57276,3.0
95902,4.0
28664,4.0
11982,4.5
65637,3.0
60840,4.0
99591,3.5
51107,3.5
28920,4.0
90079,4.5
82889,3.0
29706,4.0
52157,4.0
99448,3.5
1966,4.0
95516,3.5
65574,3.5
24825,3.0
497,4.0
90659,3.5
40486,3.0
31766,2.0
70844,5.0
33814,3.0
36684,3.5
45693,2.0
65962,3.0
90751,4.0
25565,3.0
30772,4.0
71764,5.0
57914,5.0
63126,2.0
14705,4.5
15132,5.0
7920,5.0
44645,2.0
42779,4.0
36157,4.0
51849,5.0
92858,2.0
10316,4.0
75630,4.0
96693,4.0
9365,4.0
32248,3.5
92766,2.5
2906,3.0
28956,4.0
65038,4.0
74395,3.0
39459,3.0
44343,2.0
99489,3.5
7709,4.5
64103,2.0
7041,5.0
71119,3.0
10140,4.5
63294,4.0
94445,3.5
78985,3.0
26230,4.0
62392,4.0
22548,3.5
30348,4.0
98300,2.5
81155,4.0
26806,4.5
77459,4.5
38647,4.0
19415,4.0
32969,5.0
53387,3.0
58026,5.0
32839,3.0
96377,3.0
84719,5.0
55622,3.0
2205,4.0
92755,1.5
13400,4.0
11225,2.5
13315,4.0
47438,3.0
48870,4.0
17138,4.0
97032,5.0
64831,4.0
2907,3.0
88098,1.5
73412,4.0
16984,4.0
72011,4.0
23653,5.0
47406,1.5
5410,5.0
2852,2.0
22269,2.0
33848,2.0
31788,1.0
71778,4.5
25392,3.5
21218,4.0
73467,3.5
13255,3.0
88211,5.0
98759,1.0
95604,4.0
41818,3.0
79675,5.0
80812,2.5
87400,3.5
22120,2.0
27445,4.0
67165,2.5
94054,3.0
89421,4.0
99023,3.5
87155,3.0
93465,4.0
56209,3.0
91016,3.0
55397,4.0
100610,3.0
482,3.0
50997,4.0
47271,3.0
80525,3.5
92517,3.0
66151,3.0
70030,2.0
4504,3.5
10558,4.5
23003,4.5
99533,4.0
51155,4.5
83102,3.5
83110,2.5
63948,2.0
51289,3.0
27727,4.0
763,3.0
87943,1.0
11316,3.0
40821,5.0
56028,3.5
46222,5.0
32880,3.0
39573,3.5
35308,5.0
598,5.0
54417,4.0
40043,3.5
20760,5.0
48347,3.0
58978,4.0
24513,3.5
37202,3.0
60767,3.0
66621,2.0
75255,4.5
18409,2.0
60756,5.0
77769,4.5
44802,2.0
8727,4.0
1170,1.0
77262,3.0
88837,3.0
14468,3.0
60457,5.0
85027,3.5
20587,4.0
64992,4.0
4336,5.0
38561,4.0
28953,4.0
73039,4.0
16137,5.0
33407,4.0
66838,3.5
91352,3.0
85608,4.0
28692,4.0
85756,3.0
23585,1.0
73977,4.0
18333,5.0
66506,2.0
53819,5.0
71882,2.5
80406,3.0
425,5.0
76732,2.0
26628,3.0
38729,5.0
5777,4.0
35605,5.0
51310,4.0
54919,2.0
54661,2.5
37520,4.5
36102,4.0
100572,4.0
71314,2.0
40161,3.5
99397,2.0
26308,5.0
93841,2.0
25432,3.0
1951,4.5
58716,4.0
31202,2.0
100547,3.5
42197,3.5
83712,4.5
39113,4.0
81950,4.5
23779,4.0
17579,3.5
76049,5.0
11270,3.0
22078,3.5
1673,3.5
97931,3.0
60094,4.0
54903,3.5
73466,2.0
40148,3.5
54487,4.0
53347,4.0
54100,3.5
41494,1.0
26334,4.5
25533,3.5
34751,4.0
12861,2.5
80393,4.0
74768,4.0
707,3.0
45874,4.0
91089,3.0
95693,3.5
83381,1.0
11604,4.0
35247,2.5
68545,3.0
29425,4.0
24432,4.5
77972,4.0
36674,4.0
34643,3.0
26515,4.0
66013,3.5
95873,4.5
8838,4.5
97288,4.5
49590,4.5
84171,5.0
28713,5.0
39785,3.0
41127,3.0
16027,4.0
7638,5.0
9853,3.5
96023,3.0
88828,5.0
43469,5.0
60472,5.0
78332,2.5
59452,4.0
73864,3.0
76236,4.0
65707,2.0
59915,1.5
51770,3.0
53094,2.0
10335,3.5
75883,4.0
61336,2.0
8368,1.0
35634,5.0
96312,5.0
42366,3.0
76228,3.0
12316,2.0
30570,2.5
67469,4.0
80456,3.0
503,3.0
93446,2.0
77678,1.5
5532,5.0
29906,3.5
79856,3.0
55851,2.0
42489,3.0
84887,4.0
32082,3.0
36837,2.0
38712,1.0
70326,4.0
72352,4.0
66672,5.0
60105,3.5
3530,3.0
58488,3.0
9674,3.0
82845,3.5
43904,3.5
46145,4.0
70346,3.0
56037,4.0
83348,4.0
44087,1.0
11939,4.0
773,3.0
91509,4.5
98201,3.5
58033,3.0
8458,3.0
19948,4.0
82006,2.0
75636,4.0
42297,4.5
100783,3.0
14388,2.5
25036,5.0
73525,4.5
7880,4.0
90454,5.0
27348,4.0
15797,4.0
23648,4.5
75383,4.0
75712,4.0
49334,4.5
11967,3.0
61389,4.0
94208,3.0
90535,4.0
58305,2.0
91393,4.0
43353,4.0
52490,2.0
90728,2.5
83656,4.0
77577,3.5
74166,4.5
15104,3.0
26050,3.0
41399,4.0
76481,5.0
19878,4.0
47697,4.5
86218,4.0
6721,4.0
68271,4.0
45527,4.5
86708,4.5
52721,3.0
39616,4.5
1993,3.5
2882,2.0
47620,2.0
97687,3.5
3603,3.5
41493,5.0
83329,5.0
66229,2.0
74584,3.5
72734,4.0
56461,4.0
91123,2.5
84575,0.5
2161,4.0
37359,4.5
9216,4.5
26076,2.0
51278,4.0
59307,3.5
4246,3.0
24839,3.0
13594,2.5
97563,4.5
18098,4.0
96963,4.0
21395,3.0
32375,3.5
4695,4.0
14987,4.0
67156,4.0
20135,3.0
90844,3.0
22945,4.0
17828,4.5
82444,4.5
52271,5.0
96387,2.0
33739,2.0
65968,3.5
54888,5.0
24939,5.0
84678,2.0
19530,3.0
52651,4.0
70805,3.0
52861,3.0
11311,3.5
95231,3.5
13802,2.5
8206,4.0
15454,4.0
87833,3.0
69975,1.5
7669,5.0
36704,3.5
34120,3.0
19904,4.0
13925,5.0
40375,3.5
29359,5.0
75817,4.0
78218,3.5
87725,4.0
65238,0.5
79102,3.5
6732,4.0
71759,1.0
62818,4.0
33729,3.0
44085,1.0
64191,3.5
61266,3.0
38162,1.0
40954,3.0
31187,3.0
86576,2.5
38942,4.0
22966,3.0
62912,4.0
35654,3.0
7627,5.0
61807,3.0
80576,3.5
61679,5.0
68106,3.0
89602,2.0
18929,4.5
29288,5.0
76670,2.5
87171,5.0
25154,5.0
71440,3.0
18277,2.0
27293,4.0
7531,4.0
43555,4.0
53092,3.0
92490,4.0
63969,3.0
14778,4.0
31568,2.0
29726,4.0
12250,4.0
64155,2.0
22691,1.0
29111,5.0
59836,3.0
49502,3.5
82537,4.0
41392,4.5
17907,4.5
21832,3.5
1705,5.0
31818,3.5
66533,2.5
51398,4.0
41198,3.0
60555,4.0
14081,3.0
66726,5.0
89100,4.0
20885,5.0
36185,5.0
100094,4.5
97363,3.5
38831,5.0
51183,3.0
20536,3.0
45512,4.5
91606,4.5
23034,3.0
63375,2.5
84281,5.0
97933,4.5
25670,5.0
96347,1.0
38794,1.0
80714,3.5
98742,0.5
79685,5.0
67514,3.0
22745,4.0
83917,3.5
67062,4.5
36543,4.5
46819,3.0
17638,4.5
73885,3.5
13177,3.0
51091,3.0
52942,5.0
83868,4.5
3239,2.5
15731,5.0
21092,3.0
78646,5.0
38368,3.0
61583,4.5
69925,3.0
36555,4.0
45946,4.5
42434,4.0
84686,3.0
50424,3.0
78654,3.0
80805,3.5
56855,2.0
58312,4.0
23863,4.0
46114,5.0
16663,4.0
54993,4.0
77396,4.0
46229,4.0
48677,3.0
62620,4.0
24153,4.0
33878,4.0
98863,3.5
93453,3.0
91014,3.0
99324,4.5
77016,3.0
91959,1.5
13905,5.0
76157,5.0
10413,2.0
83468,4.0
40037,2.0
10619,3.5
42853,1.0
51648,1.0
17963,4.0
69098,3.0
54000,3.5
18453,3.0
67847,4.0
40189,2.5
6161,5.0
2318,4.0
21879,3.0
2538,2.0
9526,3.0
71639,4.5
27807,4.0
85527,5.0
25191,3.5
79696,5.0
35579,0.5
30728,3.0
55440,3.0
18466,4.0
98888,4.0
15138,5.0
9066,4.0
92305,5.0
2888,2.0
92922,2.5
73075,3.5
71616,4.5
7818,4.5
48436,2.0
18776,4.0
77438,4.0
32412,4.0
45496,4.0
21561,5.0
93143,3.0
97618,3.5
42472,3.0
13611,4.0
9004,5.0
76107,3.0
74108,2.0
50585,4.5
64851,3.5
18663,4.0
16334,4.5
42902,4.0
54819,5.0
37433,3.0
4291,3.0
29720,4.0
87272,2.5
78828,0.5
69996,3.0
27297,5.0
98537,4.0
14673,3.5
47888,2.5
44791,3.0
66811,4.5
16996,3.0
69162,4.0
48928,5.0
23847,3.0
22820,4.0
53494,3.0
98635,5.0
16493,4.0
17179,3.0
21145,4.0
90188,4.0
22317,3.0
43456,4.0
15548,3.0
41823,3.5
54195,5.0
86663,4.0
8199,4.0
60665,2.0
26318,3.5
48766,3.0
10128,4.0
7320,2.0
26529,4.0
47354,4.0
84257,3.0
72762,1.0
25799,4.0
29203,5.0
63966,4.0
96374,4.0
87264,4.0
51606,4.0
2539,3.0
74743,3.5
6101,4.0
13623,3.0
91284,3.0
35879,4.0
75533,4.5
3041,4.0
32941,5.0
69621,3.5
25824,4.5
89839,4.5
81900,1.0
32477,5.0
20765,4.0
79132,4.0
31285,2.0
33148,3.0
99599,4.0
19674,4.0
8224,3.0
95230,2.0
49964,3.0
89319,4.5
83160,4.0
64051,4.0
36695,4.0
88745,5.0
39608,3.0
91209,2.5
91034,3.5
27269,3.0
44535,2.0
30616,2.0
17487,4.0
22085,5.0
30347,3.0
3986,3.5
91912,3.0
24590,3.0
71819,4.5
89038,3.0
12969,3.5
7991,5.0
62825,4.0
91346,4.0
34594,3.5
41910,5.0
50984,5.0
56296,5.0
39546,3.5
72227,4.0
1331,4.0
82790,4.0
39296,2.5
70727,5.0
72093,4.0
47150,3.5
49892,3.5
80971,4.0
11132,4.5
61631,4.0
25182,3.0
71537,0.5
53013,4.0
88113,2.5
86384,3.5
78669,4.5
77095,2.0
71708,4.5
58025,3.0
20589,5.0
28763,3.0
97209,3.0
96938,4.0
76486,3.5
71870,3.0
88095,1.5
39976,2.5
79157,2.5
74392,5.0
75110,3.5
64053,5.0
61973,5.0
98728,3.5
75159,3.0
42308,4.0
40972,4.0
56040,4.0
60492,5.0
20200,4.0
46084,4.0
82463,3.5
17684,4.5
95209,3.0
1637,3.5
73197,4.0
45735,4.0
77569,4.0
93342,2.5
88804,4.5
12755,3.5
46193,5.0
45383,2.5
20575,2.0
6374,5.0
100701,4.5
87566,4.0
17622,2.5
25181,3.0
67502,4.0
3524,3.5
26979,3.5
19937,2.5
79681,4.5
29501,4.0
95235,3.0
25060,5.0
59631,4.0
44918,3.0
12743,3.0
50584,4.0
23286,0.5
29738,5.0
41862,4.0
8043,3.0
31005,2.0
92259,4.0
12840,3.5
97054,4.0
42137,2.0
69853,2.0
12993,2.0
79409,5.0
94354,3.0
16498,4.0
76570,3.5
45778,4.0
90320,5.0
63034,5.0
88559,5.0
77181,4.0
6089,2.0
1504,5.0
28851,4.0
64752,4.0
45280,0.5
61882,4.0
82641,3.5
96545,2.0
1641,4.0
63860,2.0
18651,5.0
98222,5.0
7422,4.5
49616,3.5
76370,5.0
40689,5.0
9214,4.0
97626,4.5
54231,3.0
10187,4.0
20720,4.0
83616,3.0
8565,4.0
89022,3.0
15452,3.0
53891,4.0
68125,3.0
6262,2.0
72643,5.0
50008,3.0
1906,3.5
30987,2.0
79876,5.0
56477,3.0
38693,2.0
15395,3.5
11809,2.0
67059,5.0
73825,3.5
93263,3.0
34555,3.0
48787,3.0
71673,3.0
1651,4.0
18593,4.5
10369,3.5
31992,3.0
81136,4.0
100833,5.0
4540,3.5
54466,3.5
16355,3.0
30719,4.0
16626,3.5
97781,2.5
45762,4.0
42124,4.0
79965,3.0
75670,4.5
58319,3.5
48496,5.0
64926,4.5
8143,3.0
37614,4.5
75849,3.5
90889,4.0
7878,4.0
17863,4.0
18669,4.5
56990,3.0
51910,5.0
39080,3.0
40431,4.0
27474,3.0
79575,2.0
49805,3.0
37298,3.5
40741,4.0
12036,4.5
6083,4.0
78065,3.5
90,5.0
55441,2.0
44281,3.0
5013,4.0
94074,2.5
36829,3.5
46371,5.0
67088,2.0
34947,5.0
81229,3.0
41873,4.0
38063,3.0
90083,4.5
7476,3.0
79378,4.0
12159,4.5
48232,2.0
38663,4.0
45431,4.0
8556,4.0
42488,2.0
64483,2.5
75129,3.5
94599,2.5
66290,4.0
64394,2.0
76114,4.0
45387,2.5
91331,4.0
48168,3.0
37273,3.5
34633,3.5
55123,4.0
81262,2.0
95788,3.5
27209,3.5
28135,1.0
8945,5.0
46475,5.0
10132,3.0
23917,4.5
22442,1.0
73230,3.5
38122,3.0
23169,4.0
66578,1.0
44687,4.0
89280,5.0
95099,3.5
24557,4.5
93806,3.0
48933,2.0
60924,5.0
85717,5.0
3190,4.0
69995,3.5
95701,3.5
33885,4.0
6849,5.0
68142,1.0
48052,5.0
28989,4.0
38593,4.0
64544,2.0
91707,0.5
8525,3.0
24771,3.0
58292,3.5
40178,3.5
82482,4.0
30182,4.5
82517,1.0
13368,5.0
96905,4.0
24838,5.0
41238,4.0
85711,1.0
81393,3.5
34637,3.0
36690,4.0
50625,5.0
6094,5.0
38786,2.0
63763,3.0
35802,3.0
3599,3.5
7478,5.0
51983,2.5
84631,4.5
99580,4.5
45044,2.5
42798,3.0
29916,4.5
90233,2.5
24492,4.0
79042,3.0
40455,3.0
14098,4.0
8158,5.0
95380,5.0
62530,3.0
70176,4.5
45070,2.0
16661,4.0
75777,4.0
98247,4.5
41259,2.5
12297,4.5
85344,2.0
45552,3.5
77674,4.0
68379,5.0
53117,4.0
41594,4.5
13452,4.5
68329,2.0
36037,4.5
38500,4.0
2771,4.0
100198,3.5
8346,4.0
83063,4.0
32968,5.0
13323,4.0
98821,3.0
1008,1.0
97312,3.0
48187,3.0
28649,2.0
53339,3.5
63781,4.0
41963,4.5
63401,1.0
65300,4.0
7269,2.5
58578,5.0
39404,3.5
147,5.0
52712,3.0
50644,3.5
49116,4.0
31990,3.0
54820,4.5
91515,5.0
59887,3.5
2270,4.5
148,2.0
28620,3.5
77424,3.0
100586,2.5
48671,3.0
31691,2.5
27021,0.5
7501,5.0
62445,2.0
16607,4.0
10541,2.0
6927,1.0
52266,4.5
38833,5.0
11309,4.0
27312,4.0
43756,1.0
54529,4.0
77733,4.0
38290,4.0
90386,3.0
93755,2.0
56141,3.0
73257,3.5
27833,4.0
15852,2.0
17322,3.0
56681,3.5
25672,3.5
79173,3.0
46223,3.5
87686,4.0
10876,4.0
6816,5.0
47365,3.0
87156,4.0
32963,2.0
1264,5.0
16752,5.0
31465,2.0
69304,2.0
21499,4.0
28036,3.5
10600,3.5
29309,5.0
24271,4.0
90379,5.0
84832,4.5
80154,3.0
47385,2.5
55548,2.0
55027,3.5
79336,4.0
72460,2.0
12821,4.5
23060,4.0
20597,4.0
61261,3.5
45605,4.0
37412,4.5
98163,4.0
78823,2.5
17280,0.5
37490,4.5
81373,4.0
89291,5.0
46874,4.0
87263,2.5
47671,3.0
84352,1.0
3369,4.0
68493,3.0
29993,4.0
30524,4.0
71055,3.0
97949,3.5
12560,5.0
62429,2.0
84137,3.0
23842,5.0
97950,4.0
88536,5.0
85202,5.0
22839,3.0
13455,4.0
55848,2.0
72748,3.0
88126,0.5
36445,4.0
13038,2.0
13679,1.0
51054,2.5
14581,1.5
71453,4.5
84143,5.0
54424,5.0
11663,3.0
67265,4.5
85778,3.0
36312,4.0
93615,3.5
98200,3.5
39112,3.5
73458,3.0
62072,3.0
58789,5.0
97505,4.0
16282,4.0
27634,4.5
69803,2.5
94,3.0
79924,1.0
29718,4.0
28492,3.0
53609,4.0
9988,5.0
23206,3.5
97699,0.5
20164,2.0
42432,4.0
88759,1.5
99070,3.5
33164,5.0
42410,3.0
54250,3.0
3352,4.0
65782,4.5
80089,4.5
43798,3.5
66212,3.0
40168,3.0
32197,4.0
49054,2.5
84117,1.0
29657,4.0
73296,4.0
79291,4.0
59607,4.5
610,4.0
17778,3.5
28331,4.0
47643,0.5
42792,1.0
69558,3.0
56595,3.5
33237,4.0
75506,3.0
94360,3.0
86098,4.0
29531,4.0
95268,3.5
85929,4.0
36495,2.5
17332,2.5
42228,3.0
49298,3.5
55436,2.0
63529,4.0
80152,3.0
98137,4.0
85524,3.0
73477,4.0
31638,3.0
85428,5.0
35126,3.0
99420,4.5
89520,0.5
67463,3.0
81896,0.5
95608,1.0
2522,1.0
78610,1.0
5310,2.5
60914,0.5
94339,2.5
28637,5.0
21376,3.5
65856,3.5
93137,2.0
28292,3.0
89055,4.0
40467,3.0
78801,1.5
97531,4.5
99985,4.0
63540,2.0
12091,3.5
75174,3.5
94712,3.0
91879,2.5
44105,5.0
7142,3.5
37740,4.0
8804,5.0
16576,3.0
23485,5.0
4897,4.0
68475,4.0
43337,4.0
70017,3.5
74161,3.0
1960,4.5
90506,5.0
68805,4.0
4731,2.5
21047,1.0
69303,3.0
80529,3.5
76583,4.0
26527,5.0
74126,3.0
59837,3.0
83093,3.0
36429,4.5
22484,0.5
20196,4.5
88704,5.0
17548,4.5
90840,3.0
5322,4.5
51528,4.0
1240,4.0
49724,3.0
410,2.0
74936,3.5
58921,4.0
2443,5.0
95060,3.5
76787,3.0
45189,3.0
52473,3.0
99450,4.0
78296,5.0
26604,4.0
89939,5.0
96004,3.0
9702,4.5
58011,2.0
7186,4.0
16997,3.0
29415,3.0
96126,1.0
8711,5.0
71786,2.0
66902,4.5
38883,4.0
4327,3.5
93793,2.0
52451,3.5
49649,4.5
8549,2.0
72081,2.0
90808,3.5
89845,3.5
16568,4.5
73901,4.0
86189,4.0
87488,3.0
57497,4.0
40039,3.5
80749,4.0
97810,4.0
36139,5.0
58781,3.5
17112,5.0
90045,4.0
12407,5.0
15062,4.0
68238,3.5
61591,5.0
60184,3.0
30518,2.5
81006,4.0
72235,4.0
49182,4.0
86037,3.0
10411,1.5
19315,4.5
52504,3.0
100642,3.5
58508,4.0
84014,3.5
79177,3.0
87280,4.5
68301,4.0
5671,3.0
87458,3.5
88234,2.5
41015,5.0
68208,4.0
51053,4.5
91856,4.0
80197,3.5
40854,5.0
46788,4.0
18170,3.0
64922,4.5
50355,4.0
46748,4.5
45258,1.0
40397,2.5
1238,1.0
36535,3.5
51605,3.0
38867,3.0
30282,2.0
30330,4.0
8559,5.0
93744,2.5
94531,2.5
2939,3.0
91758,3.5
29629,4.0
88751,3.0
30827,3.0
37716,1.0
59661,3.5
94265,4.0
96210,4.0
13213,3.0
28322,5.0
98998,1.5
26466,4.5
78841,3.0
54093,3.5
17695,1.5
6620,4.5
78593,4.5
39574,1.5
30416,4.0
53606,4.0
20990,1.5
88263,3.5
57035,4.0
74377,5.0
61319,5.0
72528,3.0
28608,3.0
31811,4.0
44569,3.0
55737,4.0
86113,3.0
65984,4.5
97636,4.0
63942,4.0
62158,5.0
89234,4.5
16444,4.5
8324,3.0
92774,1.5
98375,4.5
62826,2.0
73693,3.0
10150,4.0
16256,4.0
61157,5.0
22870,4.0
78893,3.5
74707,3.5
80259,5.0
62604,3.0
6278,5.0
37848,4.0
98917,4.0
40426,4.0
93475,3.0
5782,4.0
48667,4.0
20152,2.0
47299,3.0
61932,4.0
30178,2.0
60067,2.5
35848,3.0
1073,3.0
48789,4.0
22193,4.0
10904,0.5
16125,4.0
90202,4.5
29199,3.5
46490,2.5
98591,3.0
81510,4.0
38123,2.5
82694,3.5
3334,4.0
15398,4.0
73378,3.5
60390,4.5
40587,4.0
69620,3.0
75152,3.5
65181,4.0
24294,4.5
84681,2.0
71106,5.0
75458,4.0
45807,4.0
70041,3.5
96431,4.0
22944,5.0
21632,4.0
35571,4.0
10112,4.5
12101,4.0
41322,3.0
79477,5.0
59374,3.5
5757,4.0
37642,4.0
22349,3.0
69046,3.0
76439,4.5
94238,3.0
38166,4.5
73537,3.0
4048,4.0
7462,5.0
34584,2.5
10050,4.5
71300,2.0
31656,3.0
47002,1.0
55897,3.0
86991,3.0
67886,2.5
100194,3.0
36558,3.5
24260,4.5
70251,2.0
58550,3.5
19832,4.0
84812,3.5
83030,2.5
4091,2.0
78225,4.0
41305,4.0
19839,3.0
96351,3.0
32362,4.0
97852,3.5
4787,4.0
96849,3.0
35753,3.5
5507,2.0
67050,3.5
14323,4.0
56164,5.0
43861,2.5
30056,2.5
28432,5.0
36106,3.0
8752,4.0
36297,3.0
29339,3.0
9193,3.0
18560,4.0
26552,4.0
2905,2.0
91397,4.0
89875,4.0
93203,3.5
85596,3.0
28691,3.0
36168,4.0
56488,4.0
20932,3.0
50884,1.0
27641,4.5
72943,3.0
10896,3.0
99347,4.0
18721,4.5
69028,3.0
88083,2.5
99168,3.0
79513,5.0
7165,3.0
82271,1.5
63002,5.0
89289,1.0
76450,4.0
98549,4.0
63122,2.0
77906,4.0
9762,4.5
67009,2.5
63189,3.0
81109,4.0
13325,4.0
54762,5.0
5942,3.0
52946,4.5
8406,4.0
66943,3.5
7100,4.5
42908,1.0
66090,3.5
43003,3.0
42536,3.0
57146,4.0
93019,3.0
54681,3.5
89219,4.5
87137,4.0
52054,3.5
72720,4.0
16746,3.5
48557,3.0
1205,5.0
61638,3.0
77930,3.5
20371,5.0
91245,2.0
53890,3.5
72252,4.0
55970,3.5
13243,3.0
82748,4.0
29334,5.0
28194,5.0
49231,4.0
37373,2.5
73629,4.0
33372,5.0
73356,2.5
85396,4.0
99670,5.0
34546,2.0
62768,4.0
8488,4.0
11790,4.0
96830,4.0
61397,3.0
20737,3.5
34767,5.0
51834,1.0
3962,2.0
56958,5.0
87072,2.5
46772,1.5
67274,3.5
59168,4.0
90316,1.0
52171,4.5
29784,4.0
17206,3.0
20467,1.0
5856,3.0
11840,5.0
58103,4.5
2426,2.0
84055,4.0
13217,3.0
84840,4.0
33733,4.0
19271,5.0
84069,3.0
38797,5.0
22489,2.0
33361,3.0
8591,5.0
88382,4.5
77143,3.5
74724,3.0
48418,2.0
26141,4.5
35811,4.0
96320,4.0
80181,2.0
79046,3.5
50857,4.5
1751,5.0
42755,4.0
23201,5.0
79892,2.5
9203,4.0
6659,5.0
51548,3.5
82059,3.5
64897,4.0
73528,3.0
13842,5.0
2188,3.5
54544,2.0
66948,4.5
93250,2.5
72628,5.0
19648,0.5
48665,2.0
89099,4.0
37695,3.0
22930,1.0
66630,2.0
30845,4.0
40863,5.0
67672,3.0
80065,5.0
77065,2.0
6451,5.0
98945,4.5
64740,3.0
60884,5.0
68435,2.0
93253,2.0
56720,3.0
42053,3.5
2315,3.0
737,3.0
53920,4.5
58537,4.5
81398,4.0
36685,2.5
62608,3.0
40386,2.0
21463,4.0
19292,4.5
54254,4.5
34243,3.0
26857,3.5
87366,4.0
14403,3.5
35055,4.0
